id,system,sector,region,grid,grid_col,grid_row
sw-03845,Nepoy,Senex,Mid Rim,L-17,L,17
sw-03846,Neral,Corellian,Core Worlds,M-11,M,11
sw-03847,Neree,Suolriep,Outer Rim Territories,S-9,S,9
sw-03848,Nerria,Suolriep,Outer Rim Territories,S-9,S,9
sw-03849,Nerrif,Vilonis,Mid Rim,O-16,O,16
sw-03850,Neshei,Neshei,Expansion Region,J-8,J,8
sw-03851,Neshtab,Quohag,Inner Rim,K-8,K,8
sw-03852,Neskar,Tashtor,Mid Rim,I-16,I,16
sw-03853,Nessem,Lostar,Expansion Region,M-8,M,8
sw-03854,Netalych,,Inner Rim,N-14,N,14
sw-03855,Netolio,Tapani,Colonies,L-13,L,13
sw-03856,Nettehi,Paataatus Hiveborn*,Unknown Regions,F-9,F,9
sw-03857,Neutra,Oeiros,Expansion Region,P-10,P,10
sw-03858,Neuvia,,Colonies,L-9,L,9
sw-03859,Nevarro,Dalicron,Outer Rim Territories,K-20,K,20
sw-03860,New Agamar,Sprizen,Outer Rim Territories,N-5,N,5
sw-03861,New Alderaan,Ash Worlds,Outer Rim Territories,T-6,T,6
sw-03862,New Apsolon,Terr'skiar,Mid Rim,P-10,P,10
sw-03863,New Ator,Arkanis,Outer Rim Territories,R-16,R,16
sw-03864,New Bakstre,Cassander (Tendrannan),Outer Rim Territories,K-5,K,5
sw-03865,New Balosar,Arc d'Stot,Expansion Region,K-15,K,15
sw-03866,New Bornalex,Belsmuth,Outer Rim Territories,O-6,O,6
sw-03867,New Brampis,,Inner Rim,M-13,M,13
sw-03868,New Brigia,Farlax,Core Worlds,K-10,K,10
sw-03869,New Canistel,Demetras,Outer Rim Territories,P-7,P,7
sw-03870,New Cov,Churba,Mid Rim,P-14,P,14
sw-03871,New Cylimba,D'Aelgoth,Mid Rim,L-17,L,17
sw-03872,New Drev'starn,Thesme,Outer Rim Territories,O-6,O,6
sw-03873,New Heurkea,Calamari,Outer Rim Territories,U-6,U,6
sw-03874,New Holgha,Ciutric,Outer Rim Territories,N-5,N,5
sw-03875,New Holstice,Maldrood,Mid Rim,R-7,R,7
sw-03876,New Javis,Tapani,Colonies,L-13,L,13
sw-03877,New Parsh,Perinn,Outer Rim Territories,J-4,J,4
sw-03878,New Plympto,Corellian,Core Worlds,M-11,M,11
sw-03879,New Polokia,,Inner Rim,M-13,M,13
sw-03880,New Raithal,Annecy,Expansion Region,P-9,P,9
sw-03881,New Ralltiir,Lantillian,Mid Rim,P-8,P,8
sw-03882,New Shella,Tapani,Colonies,L-13,L,13
sw-03883,New Valis,Bri'ahl,Outer Rim Territories,I-17,I,17
sw-03884,Nexator,,Inner Rim,O-10,O,10
sw-03885,Nexer,Prackla,Expansion Region,O-8,O,8
sw-03886,Nexus Ortai,Hertae,Mid Rim,Q-14,Q,14
sw-03887,Nez Peron,D'Astan,Outer Rim Territories,O-5,O,5
sw-03888,Nezni,Mayagil,Outer Rim Territories,N-18,N,18
sw-03889,Nfolgai,Esstran (Sith Worlds),Outer Rim Territories,R-4,R,4
sw-03890,Nharqis'l,Veragi,Outer Rim Territories,K-2,K,2
sw-03891,Niamos,Vorzyd,Outer Rim Territories,R-6,R,6
sw-03892,Nibiru,Zuma (Kakani),Outer Rim Territories,H-16,H,16
sw-03893,Nicandra,Nicandra,Mid Rim,M-7,M,7
sw-03894,Nichen,Morshdine,Outer Rim Territories,N-4,N,4
sw-03895,Nicht Ka,Esstran (Sith Worlds),Outer Rim Territories,R-5,R,5
sw-03896,Niele,,Colonies,K-13,K,13
sw-03897,Nierport,,Colonies,L-8,L,8
sw-03898,Nieuth,Wyloff,Colonies,L-8,L,8
sw-03899,Nigel,Kira,Expansion Region,N-16,N,16
sw-03900,Nightsend,Phelleem,Outer Rim Territories,S-7,S,7
sw-03901,Nightside,Sertar,Outer Rim Territories,R-5,R,5
sw-03902,Niian,Thaere,Expansion Region,O-14,O,14
sw-03903,Nijune,Nijune,Outer Rim Territories,N-5,N,5
sw-03904,Nilash,Grumani,Outer Rim Territories,M-17,M,17
sw-03905,Nilg,Alderath,Mid Rim,L-7,L,7
sw-03906,Nilgaria,Masla,Mid Rim,J-16,J,16
sw-03907,Nim Drovis,Meridian,Outer Rim Territories,R-7,R,7
sw-03908,Nimat,Tharin,Outer Rim Territories,T-8,T,8
sw-03909,Nimba,,Wild Space,T-17,T,17
sw-03910,Nimban,,Hutt Space,S-10,S,10
sw-03911,Nimgorrhea,Yminis,Outer Rim Territories,S-14,S,14
sw-03912,Nimia,,Hutt Space,S-9,S,9
sw-03913,Ningoth,Karthakk,Outer Rim Territories,Q-16,Q,16
sw-03914,Ninn,Corporate Sector,Outer Rim Territories,R-3,R,3
sw-03915,Ninzam,Ryndellian,Mid Rim,P-17,P,17
sw-03916,Niorven,Lambda,Mid Rim,P-16,P,16
sw-03917,Niran,Tunka,Outer Rim Territories,I-18,I,18
sw-03918,Nirauan,,Wild Space,I-5,I,5
sw-03919,Nirellia,Oktos,Mid Rim,Q-11,Q,11
sw-03920,Niro,Circarpous,Expansion Region,O-12,O,12
sw-03921,Nishmar,,Wild Space,G-15,G,15
sw-03922,Nishr,Hunnoverrs,Outer Rim Territories,R-17,R,17
sw-03923,Nista,Tapani,Colonies,L-13,L,13
sw-03924,Nithorni,,Colonies,K-8,K,8
sw-03925,Nivek,Citlik,Expansion Region,O-14,O,14
sw-03926,Nixor,Eclorar,Mid Rim,Q-12,Q,12
sw-03927,Nixus,Parmic,Outer Rim Territories,P-18,P,18
sw-03928,Nkllon,Alchenaut,Expansion Region,L-16,L,16
sw-03929,No-ad,Bryx,Mid Rim,R-7,R,7
sw-03930,Noaxson,Oricho,Outer Rim Territories,M-6,M,6
sw-03931,Nocto,Airam,Outer Rim Territories,L-20,L,20
sw-03932,Noctralis,Ehosiq,Expansion Region,L-8,L,8
sw-03933,Noctu,,Colonies,J-13,J,13
sw-03934,Nodgra,Airam,Outer Rim Territories,L-20,L,20
sw-03935,Noe'ha'on,Piryn Shar,Expansion Region,K-16,K,16
sw-03936,Nojic,Nojic,Expansion Region,O-9,O,9
sw-03937,Nolar,,Inner Rim,N-8,N,8
sw-03938,Nomaria,Suolriep,Outer Rim Territories,S-8,S,8
sw-03939,Nomlis,Vilonis,Mid Rim,O-16,O,16
sw-03940,Noola,Relgim,Outer Rim Territories,L-5,L,5
sw-03941,Nooli,Noolian,Mid Rim,Q-13,Q,13
sw-03942,Noomis Riga,Yminis,Outer Rim Territories,S-14,S,14
sw-03943,Noonar,Noonian,Outer Rim Territories,M-6,M,6
sw-03944,"Noopiths, The",Bozhnee,Outer Rim Territories,L-18,L,18
sw-03945,Noori,Noori,Expansion Region,O-10,O,10
sw-03946,Nooroyo,Cadavine,Outer Rim Territories,P-17,P,17
sw-03947,Nopachi,,Core Worlds,M-10,M,10
sw-03948,Nopces,Bormea,Core Worlds,L-9,L,9
sw-03949,Nopsin,,Mid Rim,I-15,I,15
sw-03950,Noquivzor,,Colonies,K-9,K,9
sw-03951,Nora,Belshar,Mid Rim,J-7,J,7
sw-03952,Norah,,Inner Rim,L-14,L,14
sw-03953,Norat,Farlax,Core Worlds,K-10,K,10
sw-03954,Norclune,,Colonies,L-8,L,8
sw-03955,Nord,Kanz,Outer Rim Territories,N-4,N,4
sw-03956,Nordis Prime,Vatha,Mid Rim,K-16,K,16
sw-03957,Nordra,,Inner Rim,N-14,N,14
sw-03958,Noremac,Kanz,Outer Rim Territories,N-4,N,4
sw-03959,Noris,Chiss Space*,Unknown Regions,F-8,F,8
sw-03960,Norkronia,,Core Worlds,K-10,K,10
sw-03961,Norne,,Core Worlds,K-10,K,10
sw-03962,Norsid,Rseik,Outer Rim Territories,N-19,N,19
sw-03963,Norulac,,Inner Rim,O-9,O,9
sw-03964,Norval,Calaron,Outer Rim Territories,T-9,T,9
sw-03965,Noryath,Nuiri,Outer Rim Territories,Q-6,Q,6
sw-03966,Noryokon,,Inner Rim,K-8,K,8
sw-03967,Nosken,Prefsbelt,Outer Rim Territories,J-6,J,6
sw-03968,Notak,Doldur,Mid Rim,P-15,P,15
sw-03969,Nothoiin,Javin (Anoat),Outer Rim Territories,K-18,K,18
sw-03970,Notonia,Illisurevimurasi,Outer Rim Territories,Q-4,Q,4
sw-03971,Nouane,Nouane,Inner Rim,N-8,N,8
sw-03972,Noult,,Core Worlds,L-12,L,12
sw-03973,Nova Garon,Rayter,Outer Rim Territories,J-19,J,19
sw-03974,Novar,Lostar,Expansion Region,M-8,M,8
sw-03975,Novi,Hapes Cluster,Inner Rim,O-9,O,9
sw-03976,Novka,Manda,Mid Rim,R-14,R,14
sw-03977,Novoil Cluster,,Colonies,N-12,N,12
sw-03978,Novolek Beacon,Tharin (Periphery),Outer Rim Territories,S-8,S,8
sw-03979,Novor,Tharin,Outer Rim Territories,S-8,S,8
sw-03980,Nuala,Trans-Gascon,Mid Rim,P-7,P,7
sw-03981,Nubia,Corellian,Core Worlds,M-11,M,11
sw-03982,Nuja,Axion,Mid Rim,P-10,P,10
sw-03983,Nulan,Hook Nebula,Outer Rim Territories,O-18,O,18
sw-03984,Null,Trans-Vulta,Mid Rim,N-7,N,7
sw-03985,Numatra,,Core Worlds,L-12,L,12
sw-03986,Numidian Prime,Bright Jewel,Mid Rim,L-7,L,7
sw-03987,Nummunr,Ash Worlds,Outer Rim Territories,S-7,S,7
sw-03988,Nunce,,Core Worlds,L-13,L,13
sw-03989,Nuralee,Tyus,Mid Rim,N-16,N,16
sw-03990,Nurasenti,Abrion,Outer Rim Territories,S-15,S,15
sw-03991,Nuswatta,Cronese Mandate,Outer Rim Territories,S-6,S,6
sw-03992,Nuvar,Dustig,Mid Rim,N-17,N,17
sw-03993,Nux,Endocray,Mid Rim,R-14,R,14
sw-03994,Nwarcol,Tharin (Periphery),Outer Rim Territories,S-8,S,8
sw-03995,Nyara,,Inner Rim,L-8,L,8
sw-03996,Nyarikan Nebula,Msst,Mid Rim,P-7,P,7
sw-03997,Nyasko,Phelleem (Colunda),Outer Rim Territories,S-7,S,7
sw-03998,Nyemari,Meridian,Outer Rim Territories,R-6,R,6
sw-03999,Nymalia,Eidoloni,Mid Rim,M-17,M,17
sw-04000,Nyny,Ash Worlds,Outer Rim Territories,T-7,T,7
sw-04001,Nyonpur,Daimar,Mid Rim,Q-16,Q,16
sw-04002,Nyriaan,Trans-Vulta,Mid Rim,N-7,N,7
sw-04003,Nyssa,Tapani,Colonies,L-13,L,13
sw-04004,Nysza,Dalchon,Outer Rim Territories,R-17,R,17
sw-04005,O'reen,,Unknown Regions,H-13,H,13
sw-04006,Oaka Prime,,Inner Rim,J-8,J,8
sw-04007,Oba Diah,Kessel,Outer Rim Territories,T-10,T,10
sw-04008,Obana,Arkanis,Outer Rim Territories,R-16,R,16
sw-04009,Obas,Andirma,Expansion Region,L-15,L,15
sw-04010,Obelia,Tapani,Colonies,L-13,L,13
sw-04011,Oben,,Wild Space,J-4,J,4
sw-04012,Obica,Grumani,Outer Rim Territories,M-17,M,17
sw-04013,Obinipor,Demetras,Outer Rim Territories,P-7,P,7
sw-04014,Obran Cluster,Videnda,Outer Rim Territories,L-18,L,18
sw-04015,Obredaan,Irishi,Mid Rim,K-6,K,6
sw-04016,Obroa-skai,,Inner Rim,N-8,N,8
sw-04017,Obsidia,,Unknown Regions,G-7,G,7
sw-04018,Obulette,Tapani,Colonies,L-13,L,13
sw-04019,Obumubo,,Core Worlds,L-13,L,13
sw-04020,Obus,,Wild Space,I-4,I,4
sw-04021,Ocahont,Alui,Mid Rim,N-17,N,17
sw-04022,Ochotl,Airam,Outer Rim Territories,L-20,L,20
sw-04023,Ocktai,Kriz,Outer Rim Territories,K-19,K,19
sw-04024,Ocsin,Corporate Sector,Outer Rim Territories,S-3,S,3
sw-04025,Octavia,Nicandra,Mid Rim,M-7,M,7
sw-04026,Octero,Portmoak,Outer Rim Territories,P-18,P,18
sw-04027,Odacer-Faustin,Esstran (Sith Worlds),Outer Rim Territories,Q-5,Q,5
sw-04028,Odessen,,Wild Space,G-11,G,11
sw-04029,Odik,,Deep Core,K-11,K,11
sw-04030,Odona,Tolonda,Outer Rim Territories,Q-17,Q,17
sw-04031,Odos,Meridian,Outer Rim Territories,R-7,R,7
sw-04032,Odryn,Noonian,Outer Rim Territories,N-7,N,7
sw-04033,Odynnia Gavo,Bryx,Mid Rim,R-7,R,7
sw-04034,Oetchi,Bon'nyuw-Luq,Outer Rim Territories,N-17,N,17
sw-04035,Oetrago,Mayagil,Outer Rim Territories,M-18,M,18
sw-04036,Off-Canau,,Colonies,N-12,N,12
sw-04037,Ogden Minor,Maerdocian,Mid Rim,Q-12,Q,12
sw-04038,Ogem,D'Aelgoth,Mid Rim,L-17,L,17
sw-04039,Oggustus Nebula,Kira,Expansion Region,N-15,N,15
sw-04040,Ogoth Tiir,Atravis,Outer Rim Territories,L-19,L,19
sw-04041,Ohratuu,Piryn Shar,Expansion Region,K-16,K,16
sw-04042,OHS1782-03,Ash Worlds,Outer Rim Territories,T-7,T,7
sw-04043,OHS2132-04,Ash Worlds,Outer Rim Territories,T-7,T,7
sw-04044,OHS3842-03,Ash Worlds,Outer Rim Territories,T-7,T,7
sw-04045,OHS4140-02,Ash Worlds,Outer Rim Territories,T-7,T,7
sw-04046,Ojom,,Deep Core,M-11,M,11
sw-04047,Okator,Eucer,Mid Rim,Q-7,Q,7
sw-04048,Oko E,Wazta,Outer Rim Territories,J-18,J,18
sw-04049,Oktaro,Lannik Space,Mid Rim,R-13,R,13
sw-04050,Oktos Nebula,,Hutt Space,R-12,R,12
sw-04051,Okyaab,Ojoster,Outer Rim Territories,N-7,N,7
sw-04052,Olabria,Seitia,Outer Rim Territories,J-20,J,20
sw-04053,Olanji,Hapes Cluster,Inner Rim,O-9,O,9
sw-04054,Old Barag,Epsi Collective,Expansion Region,M-15,M,15
sw-04055,Old Mankoo,Quess,Mid Rim,N-17,N,17
sw-04056,Oligtaz,,Core Worlds,L-12,L,12
sw-04057,Oliu,Jubilar,Outer Rim Territories,T-7,T,7
sw-04058,Omaka,Dalchon,Outer Rim Territories,R-17,R,17
sw-04059,Omar,,Colonies,K-13,K,13
sw-04060,Omereth,Albanin,Outer Rim Territories,U-13,U,13
sw-04061,Omiddelon,Halla,Mid Rim,S-9,S,9
sw-04062,Omman,Tion Hegemony,Outer Rim Territories,S-6,S,6
sw-04063,Omman Minor,Kibilini,Outer Rim Territories,Q-17,Q,17
sw-04064,Omonoth,,Inner Rim,M-8,M,8
sw-04065,Ompersan,Prefsbelt,Outer Rim Territories,K-5,K,5
sw-04066,Omphalos,Venaarian,Mid Rim,O-7,O,7
sw-04067,Omwat,Garis,Outer Rim Territories,N-18,N,18
sw-04068,Onadax,Minos Cluster,Outer Rim Territories,M-20,M,20
sw-04069,Onatos,Onatos,Mid Rim,R-15,R,15
sw-04070,Ondara,Lantillian,Mid Rim,P-8,P,8
sw-04071,Onderia,,Inner Rim,M-13,M,13
sw-04072,Onderon,Japrael,Inner Rim,O-9,O,9
sw-04073,Ondo,,Colonies,N-12,N,12
sw-04074,Ondos,,Core Worlds,K-10,K,10
sw-04075,Ongary,Ividal,Mid Rim,P-14,P,14
sw-04076,Ongella,,Inner Rim,N-10,N,10
sw-04077,Onod,Irnaj,Mid Rim,K-17,K,17
sw-04078,Ontotho,Nembus,Outer Rim Territories,P-4,P,4
sw-04079,Ookbat,Kastolar,Mid Rim,Q-10,Q,10
sw-04080,Ool,Chiss Space*,Unknown Regions,E-8,E,8
sw-04081,Oolex Pulsar,Sumitra,Expansion Region,N-7,N,7
sw-04082,Oolidi,Hythrope,Expansion Region,M-16,M,16
sw-04083,Ooloponi,Bes Ber Bikade,Expansion Region,L-15,L,15
sw-04084,Oon,Lothal,Outer Rim Territories,U-7,U,7
sw-04085,Oon Tien,Kathol,Outer Rim Territories,M-21,M,21
sw-04086,Ooo-sek,Daimar,Mid Rim,Q-16,Q,16
sw-04087,Ooo-temiuk,Arkanis,Outer Rim Territories,R-16,R,16
sw-04088,Oor,Cronese Mandate,Outer Rim Territories,S-6,S,6
sw-04089,Oordo,Strabin,Mid Rim,M-7,M,7
sw-04090,Oorn Tchis,Lahara,Outer Rim Territories,M-5,M,5
sw-04091,Oosalon,Baxel,Outer Rim Territories,U-12,U,12
sw-04092,Ootoo Prime,Tungra,Outer Rim Territories,K-18,K,18
sw-04093,Ootoola,Morshdine,Outer Rim Territories,O-5,O,5
sw-04094,Oovo,Tharin,Outer Rim Territories,S-8,S,8
sw-04095,Oovri,Tungra,Outer Rim Territories,K-18,K,18
sw-04096,Opari,Dustig,Mid Rim,N-16,N,16
sw-04097,Opatajji,Alsaka,Core Worlds,L-9,L,9
sw-04098,Open Sea,Centrality,Outer Rim Territories,U-8,U,8
sw-04099,Ophideraan,,Colonies,K-13,K,13
sw-04100,Opiteihr,Var Hagen,Mid Rim,M-16,M,16
sw-04101,Opitha Tren,,Mid Rim,J-15,J,15
sw-04102,Oplovis,Oplovis,Outer Rim Territories,M-5,M,5
sw-04103,Opop Hibbedit,Sevastol,Mid Rim,Q-14,Q,14
sw-04104,OR-Kappa-2722,Lahara,Outer Rim Territories,M-5,M,5
sw-04105,Oracaia,Dantus,Outer Rim Territories,J-6,J,6
sw-04106,Oranessan,Grumani,Outer Rim Territories,M-17,M,17
sw-04107,Orax,Subterrel,Outer Rim Territories,L-20,L,20
sw-04108,Orchis,,Inner Rim,N-8,N,8
sw-04109,Ord Adinorr,Meridian,Outer Rim Territories,R-7,R,7
sw-04110,Ord Antalaha,,Colonies,L-8,L,8
sw-04111,Ord Biniir,Relgim,Outer Rim Territories,L-5,L,5
sw-04112,Ord Bueri,Nilgaard,Outer Rim Territories,S-5,S,5
sw-04113,Ord Canfre,Cassander,Outer Rim Territories,K-5,K,5
sw-04114,Ord Cantrell,Fath,Outer Rim Territories,K-6,K,6
sw-04115,Ord Celbus,Karthakk,Outer Rim Territories,Q-16,Q,16
sw-04116,Ord Cestus,D'Astan,Outer Rim Territories,O-6,O,6
sw-04117,Ord Dalet,Sertar,Outer Rim Territories,R-5,R,5
sw-04118,Ord Dorlass,Iskin,Mid Rim,O-16,O,16
sw-04119,Ord Dycoll,Lannik Wilds,Mid Rim,R-13,R,13
sw-04120,Ord Fanthal,Ojoster,Outer Rim Territories,O-7,O,7
sw-04121,Ord Gimmel,Ado,Mid Rim,M-17,M,17
sw-04122,Ord Grovner,Khuiumin,Outer Rim Territories,O-18,O,18
sw-04123,Ord Gustald,Mytaranor,Mid Rim,Q-9,Q,9
sw-04124,Ord Hout,Brema,Outer Rim Territories,M-17,M,17
sw-04125,Ord Ibanna,Brema,Outer Rim Territories,M-17,M,17
sw-04126,Ord Ivarn,Hakartha,Expansion Region,L-16,L,16
sw-04127,Ord Janon,Spinward,Outer Rim Territories,N-2,N,2
sw-04128,Ord Klina,Klina,Outer Rim Territories,S-13,S,13
sw-04129,Ord Lithone,,Inner Rim,L-8,L,8
sw-04130,Ord Lonesome,Albanin,Outer Rim Territories,T-12,T,12
sw-04131,Ord Mantell,Bright Jewel,Mid Rim,L-7,L,7
sw-04132,Ord Marsax,Belderone,Outer Rim Territories,R-6,R,6
sw-04133,Ord Mynock,Prefsbelt,Outer Rim Territories,K-6,K,6
sw-04134,Ord Namurt,Tharin,Outer Rim Territories,S-8,S,8
sw-04135,Ord Ortag,,Hutt Space,S-13,S,13
sw-04136,Ord Pardron,Dufilvian,Mid Rim,R-15,R,15
sw-04137,Ord Pentala,,Inner Rim,K-14,K,14
sw-04138,Ord Radama,Esstran,Outer Rim Territories,Q-5,Q,5
sw-04139,Ord Sabaok,,Core Worlds,J-13,J,13
sw-04140,Ord Sedra,Clacis,Outer Rim Territories,K-4,K,4
sw-04141,Ord Segra,Dufilvian,Mid Rim,Q-15,Q,15
sw-04142,Ord Sigatt,Noonian,Outer Rim Territories,N-6,N,6
sw-04143,Ord Simres,Brema,Outer Rim Territories,M-17,M,17
sw-04144,Ord Tellarom,Suolriep,Outer Rim Territories,S-8,S,8
sw-04145,Ord Tessebok,Irishi,Mid Rim,K-6,K,6
sw-04146,Ord Thabl,Elochar,Mid Rim,R-9,R,9
sw-04147,Ord Thoden,Dynali,Outer Rim Territories,J-4,J,4
sw-04148,Ord Tiddell,Tennuutta,Mid Rim,Q-7,Q,7
sw-04149,Ord Torrenze,Sertar,Outer Rim Territories,S-5,S,5
sw-04150,Ord Traga,Tragan Cluster,Outer Rim Territories,N-5,N,5
sw-04151,Ord Trasi,Relgim,Outer Rim Territories,L-4,L,4
sw-04152,Ord Varee,Belshar,Mid Rim,J-7,J,7
sw-04153,Ord Vaug,Rocantor,Expansion Region,L-15,L,15
sw-04154,Ord Vaxal,Callia,Inner Rim,N-13,N,13
sw-04155,Ord Wylan,Oktos,Mid Rim,R-12,R,12
sw-04156,Ord Yndar,Esaga,Mid Rim,Q-11,Q,11
sw-04157,Ord Zat,Jospro,Outer Rim Territories,S-7,S,7
sw-04158,Ord Zeuol,Vilonis,Mid Rim,O-16,O,16
sw-04159,Ord Zynthar,Lambda,Mid Rim,P-16,P,16
sw-04160,Ordnandell,Kastolar,Mid Rim,R-10,R,10
sw-04161,Ordo,Mandalore,Outer Rim Territories,O-7,O,7
sw-04162,Ordo Eris,Chorlian,Outer Rim Territories,S-4,S,4
sw-04163,Ordo Moon,Bortele,Mid Rim,R-8,R,8
sw-04164,Ordo Tera,Belasco,Expansion Region,P-11,P,11
sw-04165,Oreenda Fayett,,Colonies,L-13,L,13
sw-04166,Orelon,Hapes Cluster,Inner Rim,O-9,O,9
sw-04167,"Orgri, The",Jubilar,Outer Rim Territories,T-7,T,7
sw-04168,Oricho,Oricho,Outer Rim Territories,M-6,M,6
sw-04169,Oricon,Corva,Outer Rim Territories,P-3,P,3
sw-04170,Oridol Cluster,Rolion,Outer Rim Territories,P-7,P,7
sw-04171,Orimanther,Quelii,Outer Rim Territories,O-6,O,6
sw-04172,Orinackra,,Wild Space,J-3,J,3
sw-04173,Orinca,Tunka,Outer Rim Territories,I-19,I,19
sw-04174,Orinda,Irishi,Mid Rim,K-6,K,6
sw-04175,Oriolanis,Oriolan,Mid Rim,J-16,J,16
sw-04176,Orion,Tion Hegemony,Outer Rim Territories,T-6,T,6
sw-04177,Orish,Brema,Outer Rim Territories,M-17,M,17
sw-04178,Oristrom,,Unknown Regions,I-5,I,5
sw-04179,Orixon Nebula,Phelleem,Outer Rim Territories,S-7,S,7
sw-04180,Orkellia,Haserian,Mid Rim,Q-15,Q,15
sw-04181,Orko,Videnda,Outer Rim Territories,L-18,L,18
sw-04182,Orleon,Talcene,Mid Rim,Q-8,Q,8
sw-04183,Orma,Brak,Expansion Region,O-14,O,14
sw-04184,Orn Kios,Javin (Yarith),Outer Rim Territories,K-18,K,18
sw-04185,Ornfra,Chiss Space*,Unknown Regions,F-8,F,8
sw-04186,Oro Sankeria,Tharin,Outer Rim Territories,S-7,S,7
sw-04187,Orocco,Ottega,Mid Rim,M-7,M,7
sw-04188,Orondia,,Hutt Space,S-11,S,11
sw-04189,Orooturoo,Farlax,Core Worlds,K-10,K,10
sw-04190,Orowat,Myto,Outer Rim Territories,K-4,K,4
sw-04191,Orra,D'Astan,Outer Rim Territories,O-5,O,5
sw-04192,Orranana,Cadma,Outer Rim Territories,T-8,T,8
sw-04193,Orrik,Dalicron,Outer Rim Territories,K-19,K,19
sw-04194,Orroman,,Wild Space,I-14,I,14
sw-04195,Orron,Corporate Sector,Outer Rim Territories,S-4,S,4
sw-04196,Orryxia,Seswenna,Outer Rim Territories,M-18,M,18
sw-04197,Orsis,Haserian,Mid Rim,Q-15,Q,15
sw-04198,Orthellin,Binarran Cloud,Colonies,M-9,M,9
sw-04199,Orto,Sluis,Outer Rim Territories,M-19,M,19
sw-04200,Orto Norwe,Trans-Vulta,Mid Rim,N-7,N,7
sw-04201,Oru,Veragi,Outer Rim Territories,L-3,L,3
sw-04202,Orvax,Dalchon,Outer Rim Territories,R-17,R,17
sw-04203,Osadia,,Core Worlds,K-10,K,10
sw-04204,Osara,,Inner Rim,K-8,K,8
sw-04205,Oseon,Centrality,Outer Rim Territories,T-8,T,8
sw-04206,Oshetti,Aparo,Outer Rim Territories,R-3,R,3
sw-04207,Oshira,Vilonis,Mid Rim,O-16,O,16
sw-04208,Oshora,Tolonda,Outer Rim Territories,Q-17,Q,17
sw-04209,Osirrag,Elrood,Outer Rim Territories,M-20,M,20
sw-04210,Osisis Station,Regani,Inner Rim,M-8,M,8
sw-04211,Oslumpex,Corporate Sector,Outer Rim Territories,S-4,S,4
sw-04212,Osmani,Senex,Mid Rim,L-18,L,18
sw-04213,Ossel,Bozhnee,Outer Rim Territories,L-18,L,18
sw-04214,Osseriton,,Unknown Regions,G-9,G,9
sw-04215,Ossi,Mezeg,Mid Rim,N-7,N,7
sw-04216,Ossiathora,Juvex,Mid Rim,L-17,L,17
sw-04217,Osskorn,Tyan,Mid Rim,L-6,L,6
sw-04218,Osssorck Nebulae,,Core Worlds,J-12,J,12
sw-04219,Ossus,Auril,Outer Rim Territories,R-6,R,6
sw-04220,Ostega,Grohl,Outer Rim Territories,R-15,R,15
sw-04221,Ostor,Koradin,Outer Rim Territories,I-18,I,18
sw-04222,Ota,Mytaranor,Mid Rim,Q-10,Q,10
sw-04223,Otavon,Hollan,Mid Rim,M-7,M,7
sw-04224,Oteroa,Corthenia,Mid Rim,K-7,K,7
sw-04225,Otomok,Prefsbelt,Outer Rim Territories,K-6,K,6
sw-04226,Otor's Hub,Ojoster,Outer Rim Territories,N-7,N,7
sw-04227,Otranto,Nembus,Outer Rim Territories,P-4,P,4
sw-04228,Ottabesk,,Deep Core,M-11,M,11
sw-04229,Ottethan,Halthor,Outer Rim Territories,M-6,M,6
sw-04230,Ottinger,Perinn,Outer Rim Territories,J-4,J,4
sw-04231,Otunia,Bosph,Outer Rim Territories,Q-3,Q,3
sw-04232,Oulanne,,Inner Rim,L-14,L,14
sw-04233,Outer Mebarius,,Inner Rim,N-10,N,10
sw-04234,Outland Station,Baxel,Outer Rim Territories,T-12,T,12
sw-04235,Ova,Quelii,Outer Rim Territories,O-6,O,6
sw-04236,Ovanis,Pacanth Reach,Outer Rim Territories,G-16,G,16
sw-04237,Ovise,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-04238,Ovissi,Manda,Mid Rim,R-14,R,14
sw-04239,Oyokal,Chiss Space*,Unknown Regions,E-8,E,8
sw-04240,Oznek,Cademimu,Outer Rim Territories,M-6,M,6
sw-04241,Ozri,Far Xandil,Mid Rim,P-16,P,16
sw-04242,Ozu,Javin (Anoat),Outer Rim Territories,K-18,K,18
sw-04243,P'frorin,Bheriz,Outer Rim Territories,U-10,U,10
sw-04244,Pa Tho,,Inner Rim,K-14,K,14
sw-04245,Pa'hir'al,Urce Space,Mid Rim,L-7,L,7
sw-04246,Paarin Minor,Cademimu,Outer Rim Territories,M-6,M,6
sw-04247,Pabu,Chopani,Outer Rim Territories,L-3,L,3
sw-04248,Pacara,,Mid Rim,J-15,J,15
sw-04249,Padua,,Core Worlds,M-12,M,12
sw-04250,Paecia,Quelii,Outer Rim Territories,O-6,O,6
sw-04251,Pagodon,Pelgrin,Outer Rim Territories,R-18,R,18
sw-04252,Paig,Drannik,Expansion Region,K-8,K,8
sw-04253,Paigu,Vorzyd,Outer Rim Territories,R-6,R,6
sw-04254,Paklan,Niuri,Outer Rim Territories,Q-6,Q,6
sw-04255,Paklarn,Abaar,Mid Rim,K-7,K,7
sw-04256,Pako Ramoon,Rayter,Outer Rim Territories,J-19,J,19
sw-04257,Pakrik,Kanchen,Core Worlds,K-9,K,9
sw-04258,Pakuuni,Pakuuni,Outer Rim Territories,T-6,T,6
